track,id,playlist_id,mode,key,variable,value
Sunday Morning,6EjxCRX9oiCDhxaSl0KcTl,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.503
Tell Me If You Wanna Go Home,0nrXQ2iKJFnPQYXZHKky9u,3FInOSJaKv5QzLQrd3lCgA,1.0,10.0,danceability,0.596
Blood Wolf Moon,3wihzwWc7SD7plghq6xNxV,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.445
The Boy Prince,12RRIpJeISVCpciP4a6gjB,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.65
Medias Rotas,06EdGF66klIaQDFoUCALSv,3FInOSJaKv5QzLQrd3lCgA,0.0,8.0,danceability,0.662
La verdad (feat. Paul Alone),4shokKzpidXszq87PWuaCk,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.632
Sailing Away,5jB3x5aSxuk3vRo2focZrv,3FInOSJaKv5QzLQrd3lCgA,0.0,7.0,danceability,0.56
Stubborn Love,7x46YkKAwp3yZpaa72n5Mu,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.596
Cigarettes,5R0fHnkI9LyRjDn7cilFqp,3FInOSJaKv5QzLQrd3lCgA,0.0,9.0,danceability,0.55
Steady My Bones,4POCRz9y99h0byT7T3LDYd,3FInOSJaKv5QzLQrd3lCgA,1.0,10.0,danceability,0.636
A LO LEJOS,2KLgvX4K9FtvHUhQAA6f8W,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.666
Agua Dulce,49bBh8BwYcyAaG9nge0qNM,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.615
Honolulu,3rtf89X0VdiiKYnK1G85aj,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.528
Forever Ago,03cDw9iq5KedboH2bU6G1p,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.396
I Will Wait,5PRRthP9SLfbXB359MfIWv,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.486
Little Lion Man,2KrN3MCNztKcSleZgHEj83,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.517
Everything is fine,4fQbs6ZB40040upWlv3cH5,3FInOSJaKv5QzLQrd3lCgA,1.0,8.0,danceability,0.596
Algo que ya (feat. Funambulista),0QUbM7Nhjzk0A4HodtUJwp,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.535
Send Me on My Way,6hs3SDnbO3f6VQuPO4KBEb,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.5
Forever My Love,6TYuTMfBTU4hpXrhLsjIiV,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.622
The Way You Move,17K74lgJ4qpdkTC55bamY2,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.708
Heaven Knows,34GtysP7mVfZ0I2bJFIpCN,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.656
Sunset,6VwhXg2o0gIqoBVC8b2xQJ,5U2MYFAcQ3yT7XbHYgGPmb,1.0,0.0,danceability,0.74
Not Surprising,12cFJ3zss3Srz4CSNjk0BY,3FInOSJaKv5QzLQrd3lCgA,0.0,5.0,danceability,0.592
Coffee in the Morning,3HnkyngeiACms5HfkkfIfN,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.621
June,7FFuAM2rO5bCk8NuLSGXFu,3FInOSJaKv5QzLQrd3lCgA,0.0,4.0,danceability,0.692
Feel It Coming,42sGyVJwEJD89tJ0W5pMHA,3FInOSJaKv5QzLQrd3lCgA,1.0,11.0,danceability,0.396
THE GREAT DIVIDE,1SBa6FoidxU9Z9F9O3xCjT,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.739
Buen Viaje,4V7TxZHMlZ7nmvaKbjE4Zy,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.614
Runaway,541OLGN9Qfp5lizRnGk8fG,5U2MYFAcQ3yT7XbHYgGPmb,1.0,0.0,danceability,0.714
Cuentas Pendientes,31rr0w4cu0smj9U7KFtKgn,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.618
Como Un Amuleto,2nRjw9V6oQmueOWsaoymJ4,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.615
Stuck In A Moment You Can't Get Out Of,1OQztPI2L8Nwjb5ueTrFCd,3FInOSJaKv5QzLQrd3lCgA,0.0,0.0,danceability,0.506
Left With The Wolves,0HFAsJi2Hj9NbujFRDkgVK,3FInOSJaKv5QzLQrd3lCgA,0.0,2.0,danceability,0.663
Northern Rivers,35fjdJoonFREBTAEAe5IoT,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.67
Mr. Brightside,1KOAr3G8LaibCpHeaWtL2u,5U2MYFAcQ3yT7XbHYgGPmb,1.0,1.0,danceability,0.55
Lost Cause,5kP7NFMktzZ0FyaAbg7mHN,3FInOSJaKv5QzLQrd3lCgA,1.0,8.0,danceability,0.598
Vivir (with Estopa),0n2lJjskWdFCvLI3ExAGha,3FInOSJaKv5QzLQrd3lCgA,1.0,8.0,danceability,0.715
Busca Adentro,5vUZc2YujH2pAoGWtsHcvY,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.82
Magia en Caos,4vcm7fWwEo5HPQE9Nki1Tx,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.673
Old & Grey,4A8V9lYTmf9LMQ0sZ3ndXr,3FInOSJaKv5QzLQrd3lCgA,0.0,2.0,danceability,0.775
Somebodies,5495ECvEU6OWF12NniRjEY,3FInOSJaKv5QzLQrd3lCgA,1.0,10.0,danceability,0.579
Thirteen Sad Farewells,03RFScByLwJTxTme6n4BpP,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.647
Like a River,0LqcdN6104AK55dUCiYF1a,3FInOSJaKv5QzLQrd3lCgA,1.0,3.0,danceability,0.622
Tan a gustito,23s8yqviXTS7rYZD4tQuzG,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.791
Days of Our Lives,2ixiA4aH4VWCatWcqjvX2k,3FInOSJaKv5QzLQrd3lCgA,1.0,3.0,danceability,0.91
Stick Season,0GNVXNz7Jkicfk2mp5OyG5,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.664
Galicia - En Directo en acústico,6YT1amT59hvbSyGfEIJMoX,3FInOSJaKv5QzLQrd3lCgA,0.0,11.0,danceability,0.404
Esa Es la Respuesta,15dK9vYA6N27LMANaXvDMW,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.639
This Could Be,1B3q53I9zJk6NROKVE3EBz,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.576
Out of the Water,0bTXasxtrwOAMa1L6DDNaX,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.737
La habitación prohibida,3RqFIvHHgnYl52j9UNjb7Z,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.638
Think About You,3Kuu5vASpXK8oRsxOvau6P,35oLMiAK4VM2T0ek3PTPIc,1.0,10.0,danceability,0.673
What I Do,4mTGhomXLeE4efEb58w2RY,3FInOSJaKv5QzLQrd3lCgA,0.0,5.0,danceability,0.692
Toralla,4rhHAWgMR5UbQuvEQHs8qH,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.53
Les Merdes,2GDWy8sF5f8V9ryQlCoJA7,3FInOSJaKv5QzLQrd3lCgA,1.0,4.0,danceability,0.575
Desperté,48mJyMMZs8wVWd3GzlAehh,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.758
A Volar,65aTVZSJzFka4sXrlVeqo5,3FInOSJaKv5QzLQrd3lCgA,1.0,11.0,danceability,0.766
Zalamera (Sístole),2bEYlIm1YoQ4MzIy7YNnTS,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.732
No Te Lo Diría,5GkAU2edbh0jRmuMJNHviz,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.635
Winter Winds,73TSiedpNHa7Ti0XixxTZi,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.465
Iffy,26jTwp6phFiELR3454BUTk,3FInOSJaKv5QzLQrd3lCgA,1.0,10.0,danceability,0.425
Reunite,3FZp9Dzst1a9cnVJuxxtvH,3FInOSJaKv5QzLQrd3lCgA,0.0,1.0,danceability,0.59
"Welcome Home, Son",13PUJCvdTSCT1dn70tlGdm,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.601
Creature Of The Night,0jgaFTvDHzI7V7DIoTf0BW,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.721
Angela (Single Version),5kGBSOrKYmhRfdPBw4xD8D,3FInOSJaKv5QzLQrd3lCgA,1.0,4.0,danceability,0.652
We're On Our Way,70QynIAwYJGIIN0ZYA3VKE,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.577
In Your Arms,7fKF4HdftIEt3lLAy3rDG6,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.648
A Mi Manera,5tFCHPbtz4plGwDnH2b1QV,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.394
Viaje Sin Vuelta,0Wb8sPg5hVeroHV6n1oY9F,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.681
Chica Formal,0nfvHDpj842OWSqpVe1Llb,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.677
Para Mi Eres Verano,3QqQMMEOGTRkeyfVpBIStB,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.649
Tirando Balas,15I8CL9krCHIiwZvac61yl,3FInOSJaKv5QzLQrd3lCgA,0.0,1.0,danceability,0.78
A Song for the Drunk and Broken Hearted,2my0HGJw82GQrF3xhnTUVS,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.567
Missing You (with Ashe),7xtsuU7WlDNmTzUQ32oQ7r,3FInOSJaKv5QzLQrd3lCgA,0.0,0.0,danceability,0.639
wildfire,5qz7zyJ2YAhER8DXTcRyQg,3FInOSJaKv5QzLQrd3lCgA,1.0,4.0,danceability,0.806
when she was mine,3BFOZt5LkXJsLRGUxh8Niv,3FInOSJaKv5QzLQrd3lCgA,1.0,9.0,danceability,0.481
Feels So Easy,53m2qiG26iGnHb3ygFFDp2,3FInOSJaKv5QzLQrd3lCgA,0.0,6.0,danceability,0.607
Down to the Sea,5zDKhDqRbiCPAPbh2M2Ave,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.343
Permafrost,47aKE9cfKLyecAsxL2OaEC,3FInOSJaKv5QzLQrd3lCgA,1.0,6.0,danceability,0.652
I Will Follow You into the Dark,3kZC0ZmFWrEHdUCmUqlvgZ,3FInOSJaKv5QzLQrd3lCgA,1.0,5.0,danceability,0.517
No Pasarán,01qqX42EpmyAS6mOTKzBB0,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.636
Wandering Child,0BIubA1OOVNkFtkZXBe3gP,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.671
Las Bestias Que Me Acompañan,3cM4LmOelaNH1fKOrpgp09,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.584
The Story I Heard,1eU942t2SHtSRIQlVSckQc,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.742
Cecilia,6QhXQOpyYvbpdbyjgAqKdY,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.755
No Mystery,3nFK0U2hAeDFptgFqcHFm3,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.515
First Day Of My Life,5OiaAaIMYlCZONyDBxqk4G,3FInOSJaKv5QzLQrd3lCgA,1.0,4.0,danceability,0.602
Purple,5zzbToGMuEli0E7RVFIhDA,3FInOSJaKv5QzLQrd3lCgA,1.0,7.0,danceability,0.593
cómo cuándo y dónde,7JHGipL0wFFuyl54Zknic0,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.618
Give Me The Reason,7d6ECwiSQEikOrJt5SNWMo,3FInOSJaKv5QzLQrd3lCgA,1.0,8.0,danceability,0.592
te quiero,6INB0ZM2IkuHlzDbQutZUB,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.632
Fuentes de Ortiz,0akyEssGRVHstqCSWXusJL,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.83
We’re All Gonna Die (with Noah Kahan),2Eb2TKNAaE15Fqd4A3MFWU,3FInOSJaKv5QzLQrd3lCgA,1.0,0.0,danceability,0.511
Erosión,5bb18W0LTn2l7HJA2JYH3R,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.647
A Thousand Years,5h5CQwgjgQrBUacsqR2zR7,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.529
anew,6jqPq7luKOClUEJrhbH0qy,3FInOSJaKv5QzLQrd3lCgA,1.0,1.0,danceability,0.637
colour in life,6MKw0vVRAtO5gs8G96IkQZ,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.601
Island - Acoustic Version,0kPTPdtltbyxVmQJ6NIO5C,3FInOSJaKv5QzLQrd3lCgA,1.0,2.0,danceability,0.862
Take You Home,3xc9WBrfURBKh7TfwWajxe,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.662
Before the Sun Sets,7j5IEblPv4Q15WE667AlGb,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.655
Stay by My Side,2wk7mBr6JlorYMwESY7lyi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.599
Torn,2SWyPUuh4xfYkH7EUH5qgZ,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.707
Like a Dream,6gOFS1DicuJRiLSB4ZDorp,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.737
Quicksand,0jV2HSzU144aRkPJ198PpC,5U2MYFAcQ3yT7XbHYgGPmb,0.0,11.0,danceability,0.546
When It Rains,2mKVViSvCCrm6dzBCuLWyd,7ozIozDp260fjNOZy1yzRG,0.0,10.0,danceability,0.778
Into the Blue,7zMHxNIw0M00Bqfg7zwjxj,7ozIozDp260fjNOZy1yzRG,0.0,0.0,danceability,0.691
Let Us Drive,4rLVsInGwwMytBFC1hCmT1,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.756
Chevrolet,34MZNSs5u18dx1iAazOdjj,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.63
Take Me Home,2gOZen8zPpGCJSFqdsHpJQ,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.604
Quickly,311xHkveXLppO3QQyLOpqt,7ozIozDp260fjNOZy1yzRG,0.0,8.0,danceability,0.636
You Got Me,1DCTUID28mJuPybdseYbyz,7ozIozDp260fjNOZy1yzRG,1.0,11.0,danceability,0.714
Close to You,6YLthiS7dxeABA8sEkJfU8,7ozIozDp260fjNOZy1yzRG,0.0,0.0,danceability,0.73
Falling for You,3fNPuMvBgkGbl0zzYO9FFi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.933
Key,1j2uOajBXtB0dV7gmaUIwG,7ozIozDp260fjNOZy1yzRG,1.0,1.0,danceability,0.619
Rhythm of My Heart,6Geuq74b7to0pztVl8oyXi,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.54
One Track Mind,2TL5DbAuGmtLS0V6IlszFO,7ozIozDp260fjNOZy1yzRG,1.0,11.0,danceability,0.854
Lonely,4fwo6czG5nvOQMzhOto1ya,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,danceability,0.738
I Wanna Go,5GXOvoBf9PGIfmpjHf7Bo6,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.667
In the Dark,5MnMS8DIB4oIdbaFRqgiC6,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.779
Only Thing,4NXyx7lOlbdgXEkQS1G867,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.481
Somebody Like Me,5AVfX7NjTn8UbzgFqjTCmU,7ozIozDp260fjNOZy1yzRG,0.0,5.0,danceability,0.609
Only Reason,42RyzO6l9jzQrN8P89n7mD,7ozIozDp260fjNOZy1yzRG,1.0,10.0,danceability,0.587
Mojave Desert,13AKH66fMMh2o11TdLuAsJ,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.686
On Repeat,1Ik8e3jklNYguREjAai4kb,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.783
Stay,7lDyDUl4JSlFLoSb8mJLdf,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.766
So Easy to Love You,52yq0r1kM8K6ZhAdcyZvJu,7ozIozDp260fjNOZy1yzRG,1.0,5.0,danceability,0.658
Alaska,6hxdw7ZDj7dmhpEo1TB0Fh,7ozIozDp260fjNOZy1yzRG,1.0,8.0,danceability,0.687
Waiting for You,4tcEEy1KtphxaPExIKgpdm,7ozIozDp260fjNOZy1yzRG,0.0,6.0,danceability,0.588
Rhythm of Your Heartbeat,5mNguZtsGMo0KSiPoEsvf4,7ozIozDp260fjNOZy1yzRG,1.0,1.0,danceability,0.63
9 PM,0R6iI9Z9Zj0h6BvHO4o2P9,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.702
London,7hS3i9y9gi81OOFT1rCfSU,4MdI4iitwoDXP7odDScsfN,0.0,2.0,danceability,0.443
What I Have with You,76yso71etUd9iGbm1tqR0a,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.608
Tomorrow's on The Way,1hF7lbb1oFwWJKcJlziywN,7ozIozDp260fjNOZy1yzRG,0.0,2.0,danceability,0.834
Holds the Light,4jZ9jTZGCd0pi2MDd01rAi,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.601
Malibu,7J54b6dPrL7obVHhxtSAJf,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.676
Dancing with The Moon,5irDsMKJAVAMTbTC8NChLy,7ozIozDp260fjNOZy1yzRG,1.0,5.0,danceability,0.699
The Sun,5xy8yHtC2E9mbVT45Z1VpO,7ozIozDp260fjNOZy1yzRG,1.0,11.0,danceability,0.452
Whole Again,7eC4yTQFVjBcpgGZvnKM7I,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.506
Letter to Myself,2fQcm1vT4hCJVhKOEy1p0S,7ozIozDp260fjNOZy1yzRG,0.0,2.0,danceability,0.632
Existe El Amor,1vrFjapAsAdYA2Xmtry5de,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.66
Control,3djwGcSC2YIagLorz2iP4f,7ozIozDp260fjNOZy1yzRG,1.0,5.0,danceability,0.541
Illusion,1aDbLTKZNElms1Fe9lIFCJ,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.79
Joshua Tree,5H4s0E08rg6xIOl4hELDVr,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.705
Almost a Lover,2Kz5VfjMtgbvEOfUc0RU2F,7ozIozDp260fjNOZy1yzRG,0.0,5.0,danceability,0.453
Ocean View,3lTwoQPiDlJqn6dRoE0Adl,7ozIozDp260fjNOZy1yzRG,1.0,1.0,danceability,0.572
Ocean Eyes,4l7gfaL2EDvuJWEuLcNpvA,7ozIozDp260fjNOZy1yzRG,0.0,2.0,danceability,0.612
Endlessly,0R0amVg7jBzXUfvf34GVjN,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.619
Waves,51Niq8mjtu6yahtgfoekMx,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.876
Swim,7qHfaAlihkWeA4Xu60v3Pi,7ozIozDp260fjNOZy1yzRG,1.0,6.0,danceability,0.687
Monument Valley,0hdwByRwt345Z5nbtkFZc5,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.694
Good Vibes,6iM5YlBhftinw3qHJdd2qp,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.92
I Lost My Mind,1zj1h0jwSvO5nMMUW1deH0,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.561
Lullaby,5xzCzOAOfRi4DOttSzvznR,5U2MYFAcQ3yT7XbHYgGPmb,0.0,5.0,danceability,0.725
Let Go,1gaECOseSdxvwqwhIMM02s,35oLMiAK4VM2T0ek3PTPIc,1.0,6.0,danceability,0.727
A Love that Loves,7rpO4TBnlWVI01Z63HsJie,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.542
Moonlight,1RuxVeNflSBKHfPiejlnu0,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.739
I'll Be Alright,0oflTn1bxRy8HLcB2TLxQ8,7ozIozDp260fjNOZy1yzRG,1.0,1.0,danceability,0.652
Alright,2AT6iuC1jTaRBQZC6uZBQO,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.411
Sunset in Rio,6xJnWw2JoaQq6x07zRQScT,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.688
Looking for You,4Hh6lJfX2pOVPqdfJ8GmZv,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.555
Closer,3EyDxY5rUqi8j9O2q6xDrR,7ozIozDp260fjNOZy1yzRG,0.0,9.0,danceability,0.47
Dive,0Npijoc6ZcUe1devUugKvI,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,danceability,0.654
Time Flies,0HdU6Pg9HZWGipERHy7lOL,7ozIozDp260fjNOZy1yzRG,1.0,5.0,danceability,0.586
Aurora,5w6aGaLoE1WT3i4Gtb6fzg,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.607
You're My Lover,7pGeQ9LAiV8x1QBDhDT0D0,7ozIozDp260fjNOZy1yzRG,0.0,3.0,danceability,0.713
Breathing,72swvLCB5CIcNniL0vfdBR,7ozIozDp260fjNOZy1yzRG,0.0,0.0,danceability,0.813
When the Sun Goes Down,3CYywPs4SSwgRMpZlepTOn,7ozIozDp260fjNOZy1yzRG,0.0,9.0,danceability,0.661
Just Fine,3tsb6NqVhQ0PqR8viUwOXz,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.697
Live a Life You Will Remember,5QBSUwkRrgbcdAx1SDL9Th,7ozIozDp260fjNOZy1yzRG,0.0,3.0,danceability,0.618
Wicked Game,4OEE7CM5jUOpd0x4eQX2rp,35oLMiAK4VM2T0ek3PTPIc,1.0,9.0,danceability,0.739
Big Jet Plane,2oVpWn6Pbu50qCkEPBdOlr,7ozIozDp260fjNOZy1yzRG,1.0,1.0,danceability,0.917
Thunder,2euCLKbDdCVZ879kHSAAeH,7ozIozDp260fjNOZy1yzRG,1.0,4.0,danceability,0.712
Sleepless Nights,2DxY2h8fnjo9cLlchKgpnf,7ozIozDp260fjNOZy1yzRG,0.0,2.0,danceability,0.697
Getting There,1YdUjBLiapo6at7XhMn0mq,7ozIozDp260fjNOZy1yzRG,0.0,2.0,danceability,0.689
In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,5U2MYFAcQ3yT7XbHYgGPmb,1.0,6.0,danceability,0.694
Break,21IRL6dPr9fv7WGsGgHMXG,7ozIozDp260fjNOZy1yzRG,0.0,9.0,danceability,0.593
Memory Lane,1XtbzoLsODGIgBue1oXbMG,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.653
Some Way,0SbJETwSvHyo2uwsPwg1GF,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.581
Sunset High,10ZlVbYYBmboSglKD0VDGS,7ozIozDp260fjNOZy1yzRG,0.0,0.0,danceability,0.747
My Favourite One,4mTNWhVEX4IY7BbsjHeDxK,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.582
Hollow,0B9nhRWnSdDmVFhUic6K3k,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.682
Be Here with Me,5kO5l0rN2zNDdA6zZoMuIH,7ozIozDp260fjNOZy1yzRG,0.0,9.0,danceability,0.724
Love so Hardcore,6LxVoUZg138Y5GoVp5PQjY,7ozIozDp260fjNOZy1yzRG,1.0,6.0,danceability,0.738
I Care,3O40kUWNXfoIPMzU0eojn0,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.539
Is It Okay,4NiJwA7ISXCQKWquZHWohW,7ozIozDp260fjNOZy1yzRG,1.0,7.0,danceability,0.561
Endless Holiday,4VYO8vJT7ONfdbXjX9gSVd,7ozIozDp260fjNOZy1yzRG,0.0,0.0,danceability,0.727
Thinking 'bout You,3LgsmfdlhWxRgy6Th1I8qN,7ozIozDp260fjNOZy1yzRG,1.0,9.0,danceability,0.712
In Vain,5z9qYfQyxiRiAgvyk6Y11y,7ozIozDp260fjNOZy1yzRG,0.0,6.0,danceability,0.613
Young Love,6g8XfNudnqFt5xPdPlsdE1,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.665
By My Side,50AtbZbvd3OXD2NDqy4G29,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,danceability,0.559
Like Waves,4pu0i6omwdncjl29sNPoNb,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.664
Someone You Love,2S7L5RKzVrE1T8gTCPJm71,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.636
Wanderlust,0xQvDgJY4HRBsRJp8ob5X0,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.788
Time After Time,3hEPKX4FgfYPhBjSw1Nejq,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.609
Let Me Out,3pwI3dH47MCTupCg1WjQTL,7ozIozDp260fjNOZy1yzRG,0.0,1.0,danceability,0.785
Off My Mind,3vTr9O9gEStKRoBNUPbSXF,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.798
Another Day in Paradise,4hXg3iSVnF27KRLtXyh1oH,35oLMiAK4VM2T0ek3PTPIc,0.0,2.0,danceability,0.756
Feel It Still,1Bt0UAApn7Oxdam3lQs1vo,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,danceability,0.686
Never Over,4w4GKbyHyiynRPYRCTv7c8,7ozIozDp260fjNOZy1yzRG,1.0,0.0,danceability,0.636
Chasing Dreams,5xV7NL7wEfUurJAEnvrs1o,7ozIozDp260fjNOZy1yzRG,1.0,2.0,danceability,0.706
All I Have,08D16ZDfzdeXSyBIAFGGlQ,7ozIozDp260fjNOZy1yzRG,0.0,6.0,danceability,0.696
Under Water,4b6QTCGNnMV0yT8dyTo72t,7ozIozDp260fjNOZy1yzRG,1.0,5.0,danceability,0.684
True Love,1w6lRo2aEfxCShmR3mXQVr,7ozIozDp260fjNOZy1yzRG,0.0,5.0,danceability,0.698
Nightsky,2G3MQJYi5T3oQKTrxlHwEx,7ozIozDp260fjNOZy1yzRG,0.0,3.0,danceability,0.705
Be Alive,0p874cho40bM8HTxGaorjx,7ozIozDp260fjNOZy1yzRG,0.0,11.0,danceability,0.559
For the Night,2mjSiVGmVNOWrGmKx4BrXb,7ozIozDp260fjNOZy1yzRG,0.0,6.0,danceability,0.628
Falling,6Feh8q8vWGfJhc9xPKUIP2,35oLMiAK4VM2T0ek3PTPIc,1.0,2.0,danceability,0.58
In the Air Tonight,5UlbzsUMkLUZS1k3ctEDX8,7ozIozDp260fjNOZy1yzRG,0.0,7.0,danceability,0.593
The Light,5F9NbJZJBoaMCtqGE2DVGs,7ozIozDp260fjNOZy1yzRG,0.0,10.0,danceability,0.46
