track,id,playlist_id,playlist,mode,key,variable,value
,6WklYs5Txwa5jAViYUANs3,5tOffZXVBFTMS7mkKQ3tpX,,1.0,4.0,tempo_normalized,0.7703027179242199
,2DCjrlmWAFIxTSO92jvEIh,5tOffZXVBFTMS7mkKQ3tpX,,0.0,0.0,tempo_normalized,0.41071832650290385
,14DFvObv2dHAHnrYzagMUR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,11.0,tempo_normalized,0.6906004073114926
,2ht5pkjS9mcShiPGcOmfM3,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,tempo_normalized,0.17251024564402972
,7FFuAM2rO5bCk8NuLSGXFu,3FInOSJaKv5QzLQrd3lCgA,JP,0.0,4.0,tempo_normalized,0.5451185477585296
,47aKE9cfKLyecAsxL2OaEC,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,6.0,tempo_normalized,0.508510798783094
,748HpupwUf42wzwouGqHOR,5tOffZXVBFTMS7mkKQ3tpX,,1.0,0.0,tempo_normalized,0.7367246624594574
,55LnC7VuUvayQ3fW0CvDL6,37i9dQZF1DZ06evO2FusBW,,1.0,8.0,tempo_normalized,0.8001345133633369
,6qnbaQ2N81xF8G8OZLfKc9,37i9dQZF1DZ06evO2FusBW,,1.0,1.0,tempo_normalized,0.8478239006361099
,77Xd7aikO9NRmzC6ISXIvY,37i9dQZF1DZ06evO2FusBW,,1.0,0.0,tempo_normalized,0.7880848817036683
,1w1vmGM5nzNsQviR9dC4Sc,37i9dQZF1DZ06evO2FusBW,,0.0,9.0,tempo_normalized,0.29491740628064256
,2xDBwhsdKnawySo4jswvjT,37i9dQZF1DZ06evO2FusBW,,0.0,6.0,tempo_normalized,0.4200965479093858
,1UCobfIpWhpAmN3CSt10ZF,37i9dQZF1DZ06evO2FusBW,,1.0,8.0,tempo_normalized,0.7976516732456691
,3oXl4DnBBGeGhXjHmSSMpU,37i9dQZF1DZ06evO2FusBW,,1.0,0.0,tempo_normalized,0.8347811329293742
,0PsTpBzsWqjqZ8wAiq9nuc,37i9dQZF1DZ06evO2FusBW,,1.0,4.0,tempo_normalized,0.6424961657405778
,5Ptd0xZW5PI2x8kOYTbg1m,37i9dQZF1DZ06evO2FusBW,,1.0,9.0,tempo_normalized,0.7975699595202775
,08nsrwYHcNROgOxu0JDUbk,37i9dQZF1DZ06evO2FusBW,,0.0,6.0,tempo_normalized,0.7382520805571618
,4Y0sakC0g6TBWV4oPN3Z46,37i9dQZF1DZ06evO2FusBW,,1.0,6.0,tempo_normalized,0.2911460035702611
,61XRtaSvEcC52h4RAYP4hx,37i9dQZF1DZ06evO2FusBW,,0.0,5.0,tempo_normalized,0.7245933170743971
,0hCGQ9hFjUJvnB9ePyQc1X,37i9dQZF1DZ06evO2FusBW,,1.0,2.0,tempo_normalized,0.5461368264903327
,1k3ZB5BjdvFTsryiCjbVkd,37i9dQZF1DZ06evO2FusBW,,0.0,6.0,tempo_normalized,0.7975511025067257
,19d0cpyRZYw0R00y4Am99v,37i9dQZF1DZ06evO2FusBW,,1.0,9.0,tempo_normalized,0.8478993286903176
,3PcI6mzUrAPMmsBzvnHKJb,37i9dQZF1DZ06evO2FusBW,,1.0,1.0,tempo_normalized,0.5460362557513891
,1GVXbkQGidWl3obKyq51b2,37i9dQZF1DZ06evO2FusBW,,1.0,8.0,tempo_normalized,0.7083574284062052
,4udQdukrhegqWhqdprQtbx,37i9dQZF1DZ06evO2FusBW,,1.0,4.0,tempo_normalized,0.7975636738490937
,1CkqY1LwyWEkju8LsAK2Ok,37i9dQZF1DZ06evO2FusBW,,1.0,1.0,tempo_normalized,0.8453536318608101
,2qMvZaqqKz1u0DF2OfggDM,37i9dQZF1DZ06evO2FusBW,,1.0,11.0,tempo_normalized,0.4382432806175044
,4FLnSfoyAZ1upX2uerS9XO,37i9dQZF1DZ06evO2FusBW,,1.0,0.0,tempo_normalized,0.2110476956729439
,52WSXTnReMIkfYRhpcr3pt,7ztPGEDSTKz4afyj7IPgBv,,1.0,5.0,tempo_normalized,0.5969816206974581
,1uZfUDfJEWrpjFAtGbosU1,37i9dQZF1DZ06evO2FusBW,,0.0,9.0,tempo_normalized,0.1647411560606442
,45RSaYVNGZhdpjbqcAukYI,37i9dQZF1DZ06evO2FusBW,,0.0,9.0,tempo_normalized,0.8283760339929098
,5Hn2dUqSBV79DHbMuHI11h,37i9dQZF1DZ06evO2FusBW,,1.0,7.0,tempo_normalized,0.832788575164056
,0KcNsOR8SuRB66VCJLfdnr,37i9dQZF1DZ06evO2FusBW,,1.0,8.0,tempo_normalized,0.8869396324139491
,28VLOsb8NVYCfGgXvZF7Lq,37i9dQZF1DZ06evO2FusBW,,1.0,6.0,tempo_normalized,0.8940298695094662
,2r5lNgEotK2xCKDKT4yYjw,37i9dQZF1DZ06evO2FusBW,,1.0,1.0,tempo_normalized,0.7519171297111106
,5XEwkz6o2JWAQL9xmtJC3X,37i9dQZF1DZ06evO2FusBW,,0.0,2.0,tempo_normalized,0.16848741608628948
,5chao8hfbTSpDzoBjmhBCs,37i9dQZF1DZ06evO2FusBW,,1.0,8.0,tempo_normalized,0.6820770371860307
,0v0GWZeYYJb6CMdQjbBify,37i9dQZF1DZ06evO2FusBW,,0.0,1.0,tempo_normalized,0.8602632439091846
,040Md6cPvzjqwPXZIcPnm4,37i9dQZF1DZ06evO2FusBW,,1.0,9.0,tempo_normalized,0.4833241143489302
,1zmrhIZs4WPnAkuSAof36h,37i9dQZF1DZ06evO2FusBW,,1.0,5.0,tempo_normalized,0.8873167726849873
,0Kx1LBLF2Wk18ifL3KdJ3Y,37i9dQZF1DZ06evO2FusBW,,0.0,1.0,tempo_normalized,0.4897543559701305
,2rb1VcOBcm7LEuJzhPOzzP,37i9dQZF1DZ06evO2FusBW,,1.0,5.0,tempo_normalized,0.8927853066150404
,7fatRhuZtEj2KB2VGefprE,37i9dQZF1DZ06evO2FusBW,,0.0,10.0,tempo_normalized,0.4038858019259296
,5S6jrJfTbeBWmeL1ehvoSg,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.68384959645991
,62AuGbAkt8Ox2IrFFb8GKV,763uSs0CQ768s7pVitusr0,Te acuerdas?,1.0,11.0,tempo_normalized,0.9042126568274961
,0SsYlkXxZ5vkWOTsKxMfMz,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.816364116360345
,6QhXQOpyYvbpdbyjgAqKdY,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,0.0,tempo_normalized,0.6545960827697181
,6wpGqhRvJGNNXwWlPmkMyO,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.6663377165413722
,5NC544ZW2nMWmb2K45F798,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.5241432630176249
,505xdNAPS23sCjcsSyDjkN,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5718829356598697
,3nOz1U41SZZ0N3fuUWr9nb,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.23143212732255547
,1YSPIHUt1JiN9H1GcgH8Ce,5hJEgBdGwr6dWyf4lieSV9,,1.0,8.0,tempo_normalized,0.5714052246498881
,03Ntkzzjkz7nFJldcPbL90,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.40778291805999045
,0VByf0TxUf3QLGK4njBJSh,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.45813114424358226
,15tDDogDQ8kOcs5b6G2bN5,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.48333668569129806
,50PNIHqtEaaY48K7WWxG9L,5hJEgBdGwr6dWyf4lieSV9,,0.0,7.0,tempo_normalized,0.6215208809996731
,3bc2L7xATgHEXtNJdEJOv9,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.6827496040027153
,1yM6sRYznC9zKmcYkTKzE9,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.5830714303673346
,1xYBeQ5u8uaJ3oBWktjGyJ,5hJEgBdGwr6dWyf4lieSV9,,1.0,8.0,tempo_normalized,0.6776142106454127
,5a0GkjqMFVcuglsubaAXWn,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.46231111558092164
,5FKNq0lLJnP3iZzBTD0PZj,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.1701342619364894
,3U5JVgI2x4rDyHGObzJfNf,5hJEgBdGwr6dWyf4lieSV9,,1.0,5.0,tempo_normalized,0.671887964196817
,5G1sTBGbZT5o4PNRc75RKI,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.2552171070826941
,5FVd6KXrgO9B3JPmC8OPst,2AjwEGmjc0VEaf25Dbjb1M,,1.0,5.0,tempo_normalized,0.7660536042038568
,1PXsUXSM3LF2XNSkmIldPb,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.7023608980966988
,2Q6qD1YTFn7NHuy2WmMGPG,5hJEgBdGwr6dWyf4lieSV9,,1.0,6.0,tempo_normalized,0.6467892791592286
,04TXNerIjXWQdVXskVIxSr,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.42089482814974977
,3k0vSSE3S2WsPj8VG41hJT,5hJEgBdGwr6dWyf4lieSV9,,0.0,4.0,tempo_normalized,0.32571719508209085
,14BH4qO7pgCmIe6mgLKOK3,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.8287846026198677
,1XpAZlfENlrHalIvuhAp9R,5hJEgBdGwr6dWyf4lieSV9,,0.0,1.0,tempo_normalized,0.6095529630653961
,5PnrNUATz6z9d2gN0PyGgL,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.3892967591079376
,1M8ZmQ3VljYNYHcYbNUidx,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.1062844140497321
,7uoFMmxln0GPXQ0AcCBXRq,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.6407990345209061
,1YYhDizHx7PnDhAhko6cDS,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.783471199054635
,7803rmspVDTFR78bj5KLPk,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.42484851532446644
,5moyneo3TMp2wdc0TG8O8U,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,tempo_normalized,0.38736077238327515
,4aqJbXIX7OlaWo48wocfXL,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.6977283584341135
,28luqgS4NCuFKP6YSOtia5,5hJEgBdGwr6dWyf4lieSV9,,0.0,5.0,tempo_normalized,0.5561310436728433
,2oSPA8AyyluxOU7fnabHB0,5hJEgBdGwr6dWyf4lieSV9,,1.0,5.0,tempo_normalized,0.8260126216277375
,16frIpnyUb9poRwQxQTmaC,5hJEgBdGwr6dWyf4lieSV9,,0.0,11.0,tempo_normalized,0.5969313353279863
,7uxzk9549WrBgOpBmHAEju,5hJEgBdGwr6dWyf4lieSV9,,1.0,5.0,tempo_normalized,0.6030284363764363
,7w5FBRKiHLIdObVStdANRW,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.35718326502903974
,5BqKFEGfXy05Lu5rIrhKMI,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.7903162949739773
,62JASMwWszQSm2lZaKvaa1,5hJEgBdGwr6dWyf4lieSV9,,0.0,8.0,tempo_normalized,0.21977220727629287
,0Z8eujGFOjz8MM7LcgAKTY,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.546256254242828
,4G7nC3kXEW7TLUG2Fiv527,5hJEgBdGwr6dWyf4lieSV9,,0.0,0.0,tempo_normalized,0.4982840117667765
,6TRRirUyyil4IbMcZLFQff,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5962964825384054
,45ucex4am8ru040h5mhxuo,5hJEgBdGwr6dWyf4lieSV9,,0.0,10.0,tempo_normalized,0.38257109094109076
,5cqgD8yZFH4aVb9nAeYfqo,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.6407738918361703
,5gcUEklXEEtWnkjRfKzMvi,5hJEgBdGwr6dWyf4lieSV9,,1.0,5.0,tempo_normalized,0.715686521006713
,5s8eq4jEQMEo4EDd9D4Zc5,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.7217144796721393
,2KrXkY8yRsncGk2kXPD4Zt,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.16832398863550657
,5s6YL4Ym5xKtlOgmTICSat,35oLMiAK4VM2T0ek3PTPIc,Chillin',1.0,0.0,tempo_normalized,0.6278756945666658
,15pq95Ie1omSW3e1oCCynv,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.6344253639403615
,2feh76zhRKX9E21Rsh2wrt,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.1945540944862092
,7JhY8SeO40EZyg2r7t0dZ6,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.8401176677645639
,0jgCUarClfgmjNTcm50NG3,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.270459859703819
,0603R13Jv4PfkdC0Ch1vK2,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.6083838282251778
,5dKiqWsg5dB9bBedpYlNkM,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.5587773112412943
,67DveIUUjToBiKJwMnFZiJ,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.31987780655218356
,53AdGgVPCP8P4CutTFKJ1V,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.4930040479722424
,6cTzdFQDV7B3Au4TJHSiRo,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.6838307394463581
,1dU5WwKslqch2IkJWtbYcH,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.46752193699243205
,1TOp5KlFUlRiozrqsQu9yr,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.25646166997712005
,0XnvnjUHvE87ZTwQwzqj6a,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.8725328740602921
,05iuRFSYGcntYLYn4mWNGn,5hJEgBdGwr6dWyf4lieSV9,,0.0,7.0,tempo_normalized,0.3560392728735574
,4eus2M68qtL8u8MWHHaxGG,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.10547356246700024
,5qZNL9BORsrXLEzysCGXEc,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.32632061951575186
,1FQ0oX2fjXeD3RNQUEHnnr,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.0747052020214718
,7g48BxrF2UuZaB4CBUE23S,5hJEgBdGwr6dWyf4lieSV9,,0.0,4.0,tempo_normalized,0.3953624318004677
,5FVNpPC0H4fVc4FJin5vBg,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.8607598119327182
,025L6LC0k5BUzwvnuLFTgu,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.34799989942926113
,3nfICwo20uiFdEGzgNUSrG,5hJEgBdGwr6dWyf4lieSV9,,0.0,1.0,tempo_normalized,0.49591431373042005
,1SjQXTjcrWj0nYxyKYH4fj,5hJEgBdGwr6dWyf4lieSV9,,1.0,8.0,tempo_normalized,0.49603374148291557
,0khVEzctbwmqLvOpg1ecbg,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.5022754129685967
,3FU0oQauvXMAhCaa95dmqV,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.6724285319186383
,26vGKQVUUup38vXuSpCKFX,5hJEgBdGwr6dWyf4lieSV9,,0.0,6.0,tempo_normalized,0.26346390767606165
,6zn4AJVqtDzZngw2gmEOEl,5hJEgBdGwr6dWyf4lieSV9,,1.0,8.0,tempo_normalized,0.6530183793025419
,1YCbnUYK7ItpTjINDbCPJC,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.22888014482186403
,3Jzdz9f3KAgF9z6Ov866gl,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.4318633243657757
,4MTmAFWHpvB9kPMSRgLFRp,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.5262363915218866
,6h3gi4FRhJl9FTW10TOvop,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.8075201770045004
,3YRFxtNz0CCiBYmZO0rPdr,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.42415709149422975
,6iq7Jv43ULC1zRqtdpYDnI,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.6404658939481557
,74xJ93SJIeY3yunnJ3lbGm,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.7087157116636914
,3mJmDCbhmK75xrOGe7nN4r,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.44286953460890555
,2iXcvnD3d1gfLBum0cE5Eg,5hJEgBdGwr6dWyf4lieSV9,,1.0,5.0,tempo_normalized,0.13871219168782822
,6w82D8GORbMORVNxILB57c,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.48309783018630736
,7efyDVJM7aCSgT2sPVIQ8M,5hJEgBdGwr6dWyf4lieSV9,,0.0,1.0,tempo_normalized,0.2003809116737485
,2ehuqGxwDZqiSOqEVXS3AD,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.5756040530007794
,3H2rGOrBnDat9KaLVg76HB,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.388995046891107
,10vkYRKw6Jjr7try1ir50G,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.6847547331104015
,00rC38CxKlB12JUrFlTtdo,5hJEgBdGwr6dWyf4lieSV9,,1.0,3.0,tempo_normalized,0.5711977975008171
,6yljZV9bxz3D3yG5dX0E5g,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.38288537450028903
,5Q27cpHUDQPttnB0xH7oBh,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.5771314710984838
,2zR85boqjMOKPygjdDbGbC,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.558651597817615
,7tYnpPyqNpfth2mPYxdqh3,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.7818180675332511
,6eIIZjMGYvIr94wuaQa0Ik,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.5250169713121967
,3V3pFmD1Vmi3X0d9CyxIdj,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.45649058406456644
,0LThjFY2iTtNdd4wviwVV2,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.5152867523194127
,74MgocXyj5ofRFQftansa0,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.6399378975687025
,0UQitarNPDgB7ObJCj47kn,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5261358207829432
,5o9g4FTaeI26uwyvJuoBzY,5hJEgBdGwr6dWyf4lieSV9,,0.0,11.0,tempo_normalized,0.5586767405023508
,3UUJQXQMK0LwGCl5BhuJrY,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.23194755235964082
,5DqdesEfbRyOlSS3Tf6c29,5hJEgBdGwr6dWyf4lieSV9,,0.0,11.0,tempo_normalized,0.6972820757800517
,7Dd5p5mFpkZlEllO4Y7pCI,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.7029768938727278
,7C7SLKvtxccPetB5uxvfeI,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.5086302265355894
,44ojSkwMRjy7GRAOdKkNKz,5hJEgBdGwr6dWyf4lieSV9,,0.0,2.0,tempo_normalized,0.6770170718829357
,3kKC32g6Udc9wNHwZcMohb,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5016594171925678
,4z2EeFUp5Lhai9qhHtA6IF,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.2923088527392954
,0eTNLIPzgURsXMdgX4cdpJ,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.42047368818042397
,3UjpnhGAsueLG3RVKkyc1y,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.8271817564679556
,2dG9k8jtnkjzJjUToz9i9i,5hJEgBdGwr6dWyf4lieSV9,,0.0,1.0,tempo_normalized,0.851865587207402
,4tV5XLh3sPazTJuomEDmi3,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.7127071128655118
,2z74tRiKWd5Yv6d3qbNUCy,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.590073668066276
,3x4mGFoZa9rrPLCiQuRMWx,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.06777210670555389
,2abQjraojN1O2JKMwVOLxk,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.7033666054861338
,6jmlMwy11AlRBxPXHsWfef,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5839639956754582
,0a7Dpie00d1zB9zngPdeZM,5hJEgBdGwr6dWyf4lieSV9,,0.0,9.0,tempo_normalized,0.6935672441103261
,36I0ChI0Jaa9uPBtFJkvPQ,5hJEgBdGwr6dWyf4lieSV9,,0.0,7.0,tempo_normalized,0.7095579916023432
,1RBEBRUKdXKFKILSHkbQFa,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.744914892012169
,2aS68sRyREHLCF2hft3NOt,5hJEgBdGwr6dWyf4lieSV9,,0.0,8.0,tempo_normalized,0.4089269102154728
,5tmrMIajDQRBcJQPaoAGdk,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.5001697131219671
,6lKZ5I0yW3IpUFHEKJCWlx,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.6618434616448344
,15pRGUlhmCxtewBs42ui1N,5hJEgBdGwr6dWyf4lieSV9,,0.0,5.0,tempo_normalized,0.7542365423779951
,7MDfNYdpdohHjmFsYK44KU,5hJEgBdGwr6dWyf4lieSV9,,0.0,7.0,tempo_normalized,0.46408996052598495
,4Hdt8DW8gAst1B9IIbKqjk,5hJEgBdGwr6dWyf4lieSV9,,1.0,4.0,tempo_normalized,0.612016946169512
,2NIkKE394s0N9WDjts0GEU,5hJEgBdGwr6dWyf4lieSV9,,1.0,2.0,tempo_normalized,0.45800543081990286
,0QBzMgT7NIeoCYy3sJCof1,5hJEgBdGwr6dWyf4lieSV9,,1.0,8.0,tempo_normalized,0.7034106051844216
,4uZSZLbGbXckl0IoRKCkwd,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.6719131068815528
,366vloqcbQ6nNj5TtBPEuw,5hJEgBdGwr6dWyf4lieSV9,,0.0,11.0,tempo_normalized,0.6094398209840847
,6uIp5wIJ8itWmnfsR0oZA9,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.6847358760968496
,7DSgRn0wyFpur9Ub3br4AA,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.6969489352073014
,7uI0ZH9w4Fzldb0dj7gngZ,5hJEgBdGwr6dWyf4lieSV9,,0.0,6.0,tempo_normalized,0.6645965856234128
,0L40DmrCwZwDGeu3Zs3Rpc,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.7346503909687476
,6hwr8RbIPDJXPDcMAep8LZ,5hJEgBdGwr6dWyf4lieSV9,,0.0,11.0,tempo_normalized,0.5777977522439846
,0m0HaxmlOkzi0Yby75t2o7,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.3576986900661252
,0ntQJM78wzOLVeCUAW7Y45,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.3363148366982627
,5enxwA8aAbwZbf5qCHORXi,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.7158122344303924
,52kEfpan3auLao9pbnOJ6m,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.7759158222915042
,3NwKRS2q1cFUCcc9NaySz0,5hJEgBdGwr6dWyf4lieSV9,,0.0,1.0,tempo_normalized,0.31369270610715805
,7fPeMoDuILDyXwaXwaw8Ll,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.49592059940160405
,1oHV3UmdLxZHY4BTy0ni7x,0p8pKNSfrcQ2KlcGucdMqV,para cantar,1.0,3.0,tempo_normalized,0.3704711739119503
,3sunz9cdyI0xZI5Om6dHO8,5hJEgBdGwr6dWyf4lieSV9,,1.0,1.0,tempo_normalized,0.5774897543559702
,5JM0MaVqz9I38pRzbo9U6l,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.4959520277575239
,2Jba2PbQzYwqI1o6QXHBdg,5hJEgBdGwr6dWyf4lieSV9,,1.0,9.0,tempo_normalized,0.38399165262866775
,78LUKLAVTjqQEf7f6b0PXg,5hJEgBdGwr6dWyf4lieSV9,,1.0,10.0,tempo_normalized,0.7283521484424106
,2gpQi3hbcUAcEG8m2dlgfB,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.20722600759309073
,2IsgafwsTYp6FuFoQj5cft,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.4960023131269957
,6YB52qsOLvjW0Q25NN9ngp,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.6088426822216076
,6krWWRgKCTMCLShXvQWAfg,5hJEgBdGwr6dWyf4lieSV9,,1.0,7.0,tempo_normalized,0.31459784275764957
,55DfugJIh1351fCiwO2we2,5hJEgBdGwr6dWyf4lieSV9,,0.0,6.0,tempo_normalized,0.4960651698388353
,3rsTFT38ZwWajzEyRMbGsQ,5hJEgBdGwr6dWyf4lieSV9,,0.0,9.0,tempo_normalized,0.3958589998240011
,2nSNqawExgEYd5k0CATOwO,5hJEgBdGwr6dWyf4lieSV9,,1.0,6.0,tempo_normalized,0.5335214844241067
,1YtEX5dmVHvBjhwjwnvr1Q,5hJEgBdGwr6dWyf4lieSV9,,1.0,11.0,tempo_normalized,0.7028386091066804
,1E1X2hrrvXBuGv4f5HMFAp,5hJEgBdGwr6dWyf4lieSV9,,1.0,0.0,tempo_normalized,0.2950116913484022
,7oC4D2oKn9uP4p78QuhamJ,5hJEgBdGwr6dWyf4lieSV9,,0.0,0.0,tempo_normalized,0.6856472984185251
,1QIuAp9ARYFzpwDP7Y2dCz,5hJEgBdGwr6dWyf4lieSV9,,0.0,8.0,tempo_normalized,0.47493274331833146
