track,id,playlist_id,playlist,top-track,duration_ms,mode,key,variable,value
I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,5hJEgBdGwr6dWyf4lieSV9,2022,False,178360.0,1.0,7.0,loudness_normalized,0.39914032253147574
Peanut Butter Jelly,3aIhJDHxr1kgTSnutJxPTH,5U2MYFAcQ3yT7XbHYgGPmb,House,False,203133.0,0.0,5.0,loudness_normalized,0.08697375240069505
Another Night,5zvo5IHhdyHXTBSdO8H4ZI,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,171486.0,1.0,0.0,loudness_normalized,0.23345425723257013
Calipso,3wqQH302s3vVWahSfUbgFd,5hJEgBdGwr6dWyf4lieSV9,2022,False,230307.0,1.0,10.0,loudness_normalized,0.17233179892083036
Grace Kelly,2SDx0PooHZI1SQKR0y44bs,5hJEgBdGwr6dWyf4lieSV9,2022,False,187733.0,1.0,0.0,loudness_normalized,0.16477151480047553
El Estrangulador,0eA1FutcU4VBueauwruErF,5hJEgBdGwr6dWyf4lieSV9,2022,False,214303.0,0.0,11.0,loudness_normalized,0.22985702527207874
My Beloved Monster,0GXPDJCtVhrgZFuVlepFLp,5hJEgBdGwr6dWyf4lieSV9,2022,False,132173.0,1.0,9.0,loudness_normalized,0.37828857116727127
Flowers,0yLdNVWF3Srea0uzk55zFn,5hJEgBdGwr6dWyf4lieSV9,2022,False,200455.0,1.0,0.0,loudness_normalized,0.11983660031094714
Soy Yo,74yNlKlythblKb9INN5ZOx,5hJEgBdGwr6dWyf4lieSV9,2022,False,157679.0,1.0,1.0,loudness_normalized,0.10270402097369141
Like This,6cj1qZxN3I2OxvYMDlIsNN,5hJEgBdGwr6dWyf4lieSV9,2022,False,193462.0,1.0,7.0,loudness_normalized,0.48587019479925614
Bad Memories (feat. Elley Duhé & FAST BOY),3rb0tMq42WfggucPm0HHkA,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,148629.0,0.0,5.0,loudness_normalized,0.17300246928634572
Lay Low,0zKbDrEXKpnExhGQRe9dxt,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,153443.0,0.0,1.0,loudness_normalized,0.1380666402463189
Call It Love,5YdnOm5990Kfq1Jodws98B,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,154561.0,0.0,5.0,loudness_normalized,0.1336767978538548
Bloody Mary,4JUFBTJy1vQSGyXEV0PLbz,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,155111.0,1.0,9.0,loudness_normalized,0.2104075846721336
Alone Again (feat. Afrojack & Mougleta),1RwfArdUM01AISnxkpayMc,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,163320.0,1.0,2.0,loudness_normalized,0.17562418071517846
Another Love,4dskGPAW5tyuWhWWfmmCh7,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,150968.0,1.0,7.0,loudness_normalized,0.14791330061274882
10:35,6BePGk3eCan4FqaW2X8Qy3,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,172253.0,1.0,8.0,loudness_normalized,0.16275950370392947
Hallucination,2D7Ucb8NrAH01A7UhMlFlQ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,169020.0,0.0,10.0,loudness_normalized,0.12190958144072184
Fade to Black,3DS6zUDAm3X8F6kiGaFfWL,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,176129.0,0.0,4.0,loudness_normalized,0.25208060238392827
Running Up That Hill,6SrriGAtHnL1OMROo7oQNH,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,133210.0,0.0,0.0,loudness_normalized,0.2726275035819894
Numb,67yP8awWdY3eMOrJhA2Lhj,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,133172.0,0.0,4.0,loudness_normalized,0.22577203304575796
Still Got Love,0QFkpj8MHJWdvuzGMSaptz,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,139843.0,1.0,10.0,loudness_normalized,0.1582782062616224
Under The Influence,3Q715CWL879mPWCF9yh0S1,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,137800.0,0.0,0.0,loudness_normalized,0.17980062799134222
Part Of Me,7CGnSYgkoklhrIGneToxha,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,163203.0,0.0,6.0,loudness_normalized,0.2404962960704813
If I Could Change the World (feat. PollyAnna),4MRz7vrTx3pGl6dCLqmPO0,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,176030.0,1.0,8.0,loudness_normalized,0.14526110416730173
Open Your Eyes,3PmAQYQZ1ow47InQjZjIH4,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,186816.0,0.0,5.0,loudness_normalized,0.17141724842240036
"Bump, Bump, Bump",1V8I3BgwJ3rIkN9xBBi8Gf,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,155806.0,1.0,0.0,loudness_normalized,0.11306892662256499
Dusk Till Dawn,58xJefWZNO53mXinrVO5n4,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,177253.0,0.0,8.0,loudness_normalized,0.2018108099868914
Take Me With You - Rudeejay & Da Brozz Remix,6lE4F9wB65tSUV9Oog4kDr,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,159360.0,0.0,11.0,loudness_normalized,0.197847757827028
Demons,0isPBbvLF7U6nppm1H2Q0R,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,131724.0,1.0,2.0,loudness_normalized,0.15388836386915827
Let's Call It Love,3i7Uzo6SN9Gk5vnEvAsy4C,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,140952.0,1.0,6.0,loudness_normalized,0.1677895314452946
All By Myself,5Hp4xFihdOE2dmDzxWcBFb,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,171778.0,0.0,0.0,loudness_normalized,0.1202329055269335
Too Late,4dQjd6Oo2IP3UvbXFSIvTD,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,116089.0,1.0,1.0,loudness_normalized,0.24875773557296585
Better Off Alone,4DrOvpHnKy4cAv5jIjetoR,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,177295.0,0.0,8.0,loudness_normalized,0.22110782550376487
More Than One Night,4db6lQOAGxip4ME2FDCNmB,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,127747.0,0.0,4.0,loudness_normalized,0.28832728713837147
Can't Feel My Face,3UPSpQWfyMUVP77KtE4LvD,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,149875.0,0.0,6.0,loudness_normalized,0.22037618510502083
Those Days,1NYehdZmOXpMrqa9LFRN5H,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,162888.0,1.0,0.0,loudness_normalized,0.26015913178672684
Sandstorm,7y4tJW2HkfMWNKf4HAECZT,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,146729.0,1.0,9.0,loudness_normalized,0.07118251379447002
Forget Me,7DzGuzRZaHlyzYgBFl3RkW,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,201000.0,0.0,1.0,loudness_normalized,0.11684906868274242
Now Or Never,1QzD0KK7MkB9iMELAuliNv,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,158035.0,0.0,8.0,loudness_normalized,0.18431241045026367
Blame,3TSZpRzSEKL1dFfpd1JDoF,5U2MYFAcQ3yT7XbHYgGPmb,House,False,180938.0,0.0,0.0,loudness_normalized,0.13812761027954756
Me Myself & I,6yjplsFN2EjvXPx1wSneAA,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,148293.0,0.0,0.0,loudness_normalized,0.15288235832088523
Distance,3fy7C4OeoLGo1JOLlq8Y5L,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,158710.0,1.0,6.0,loudness_normalized,0.28875407737097214
Cherry Chapstick,7k5I4kPM8G9Bs207bYikhT,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,145875.0,0.0,6.0,loudness_normalized,0.12148279120812117
Smack That,3F2vU7xpGCJLCmfY3Io8vJ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,192252.0,1.0,2.0,loudness_normalized,0.1686735969271103
My Love,7qc7AaNDXYHNpOVVvAONI1,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,181000.0,1.0,0.0,loudness_normalized,0.15190683778922656
Run,6oYXbji1rn7U6bFuNYekpQ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,188732.0,0.0,2.0,loudness_normalized,0.06947535286406731
Problems,4TG1uWUFPQ78PujGi9qorM,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,127874.0,0.0,7.0,loudness_normalized,0.2797609974697436
Nothing,6Yesm28i8aOKSO05kkp9tW,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,168000.0,1.0,9.0,loudness_normalized,0.18580617626436602
Heads Will Roll,4W2gQRGaAHUpAPMWgpdde1,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,140165.0,1.0,1.0,loudness_normalized,0.1505045270249672
Back To You,4m6DJArTqWq63wIkm1c7o2,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,129915.0,0.0,11.0,loudness_normalized,0.13416455811968414
Do It To It,1lZeuFpDG8gUYvPb7Vw7tr,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,149459.0,1.0,7.0,loudness_normalized,0.16434472456787486
Happier,7bwi87YgbkYfYCGg2G60Q0,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,138505.0,1.0,5.0,loudness_normalized,0.2054994969972258
I'm In Love,7EoXzJ9Rx4n9JGd23DIVym,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,146065.0,1.0,4.0,loudness_normalized,0.2038837911166661
Your Love,0SPkuDppx85ze6lNntoLnL,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,114973.0,1.0,2.0,loudness_normalized,0.22324177666676823
Industry Baby,0ZqWFsHj4g8eulvPaoWwk8,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,140625.0,1.0,6.0,loudness_normalized,0.10145413529250372
Dumb Da,1AsNqGCh1jgiY6btBtj3Ep,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,140957.0,0.0,5.0,loudness_normalized,0.20940157912386057
Turn Me On,2AvcOZ7djW97iYeHKVYRMk,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,151998.0,0.0,8.0,loudness_normalized,0.07947443831356887
Let Me Blow Ya Mind,7m3RgEsDaLbHGm74Eo6HBt,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,148920.0,0.0,6.0,loudness_normalized,0.17690455141298048
Heroes,7MLVQs8rSgFKXpzSP2Zjfq,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,166886.0,1.0,1.0,loudness_normalized,0.17431332500076208
Astronaut In The Ocean,1xOgDZRSKEHZXAdVkT0GJE,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,133921.0,1.0,11.0,loudness_normalized,0.09066243941102947
Desire,1IesjwGlVnjUcPtO3LFPTj,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,132248.0,0.0,9.0,loudness_normalized,0.11739779898180042
Left & Right,0rxEsBxxil046ZqipaCXle,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,154839.0,0.0,4.0,loudness_normalized,0.17470963021674843
Ecuador,3dbIcvveDU2NdfDa4TNHOh,5U2MYFAcQ3yT7XbHYgGPmb,House,False,181081.0,0.0,3.0,loudness_normalized,0.07054232844556899
Would You,3AktBGfzuKdRT06KkIMaUs,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,157381.0,0.0,11.0,loudness_normalized,0.09459500655427855
Game,5wbTEbE3Z7N0N5jcyMZNmK,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,188286.0,0.0,5.0,loudness_normalized,0.27055452245221473
Kids,2H141c4Lye11rZR0vR2B1d,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,155600.0,1.0,11.0,loudness_normalized,0.23723439929274756
Tu Ritmo,5qNDLy41oqbvR8lGL1SChK,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,128287.0,0.0,11.0,loudness_normalized,0.18644636161326703
Ghost,5LWNqmqyt6GaOFHyGGckGr,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,167536.0,0.0,3.0,loudness_normalized,0.38414169435722334
Rhythm Is A Dancer,2b1RjeTXLMYG0qFZ151qXF,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,144380.0,0.0,9.0,loudness_normalized,0.24019144590433797
Hey Baby (Drop It To The Floor),0ZC1R3F8zV2HdoAe7rt3iQ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,120578.0,0.0,10.0,loudness_normalized,0.16257659360424348
The Motto,3eWcqV4K5EMILVsyak40Lj,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,126880.0,0.0,2.0,loudness_normalized,0.22013230497210617
Let Me Down Slowly,3tbPCS88XFfgASLKPVME4J,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,128442.0,0.0,1.0,loudness_normalized,0.1517544127061549
Where The Lights Are Low,0Cnb8XdGDMHAmIRBUJMkIS,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,136996.0,0.0,8.0,loudness_normalized,0.16516782001646188
Lifeline,1thJ0USXhB3Rt5hWAtr411,7ozIozDp260fjNOZy1yzRG,Chillout 2023,False,123750.0,0.0,6.0,loudness_normalized,0.39590891077035634
Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,150053.0,1.0,7.0,loudness_normalized,0.15879645154406605
Use Me,3iGbYlTZ6QizLJShoGvT2W,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,139964.0,0.0,6.0,loudness_normalized,0.20665792762857052
Friendships (Lost My Love),3tzR2HUk6FAGaXzkrXZpQj,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,182700.0,0.0,11.0,loudness_normalized,0.09709477791665394
Take Me Higher,6q2g0YFgeqG4S2DPyhgnPf,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,127747.0,0.0,8.0,loudness_normalized,0.26555497972746395
The Business,6f3Slt0GbA2bPZlz0aIFXN,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,164000.0,0.0,8.0,loudness_normalized,0.2037923360668231
Bellyache,0InNK73eYxwxRDioyuAeij,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,164395.0,0.0,6.0,loudness_normalized,0.19839648812608598
Closer,3EyDxY5rUqi8j9O2q6xDrR,7ozIozDp260fjNOZy1yzRG,Chillout 2023,False,114403.0,0.0,9.0,loudness_normalized,0.4629149772886626
Faded,6x9fFNDkIAzRHQPWcU8g2H,5U2MYFAcQ3yT7XbHYgGPmb,House,False,223480.0,0.0,9.0,loudness_normalized,0.2071152028777855
She Doesn't Mind,1NBm3fD45Z4opUGfp4C1zT,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,151038.0,0.0,7.0,loudness_normalized,0.1773618266621955
In The Air Tonight,41xoo3p47vkVHEbUECq7Jd,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,144514.0,1.0,7.0,loudness_normalized,0.27829771667225556
Telescope,2ptOUSWTRe4MnnM4bHQccr,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,144252.0,0.0,4.0,loudness_normalized,0.18970825839100078
Just the Way You Are,1WdEqVA9d25fLMyR2EYfkL,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,217989.0,1.0,4.0,loudness_normalized,0.17062463799042765
Shadow,1Q8yFoB0T4u05LZoqFneyZ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,150625.0,1.0,6.0,loudness_normalized,0.33155504069749714
One Dance,0og1eXPtxnen14NrbqtXrp,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,172696.0,1.0,11.0,loudness_normalized,0.21815077889217444
United,6XQ377dnu88EFiU6vEbSUk,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,168825.0,1.0,8.0,loudness_normalized,0.20653598756211317
Can We Do Better,2Zj3NCYRI0dI5ujbOyEWU6,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,128160.0,0.0,5.0,loudness_normalized,0.22555863792945763
Lights,7zRZMbnh9l3sTL1Glo7ZkB,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,133333.0,0.0,8.0,loudness_normalized,0.26564643477730693
Holding Me,7uVMNX2u4dLa1ymamvb8dL,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,141556.0,1.0,9.0,loudness_normalized,0.2204371551382495
Love Me Better,3gPHO35lmq5zV7eRNBYMa7,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,184824.0,1.0,7.0,loudness_normalized,0.1863244215468097
Young Right Now,0JpEMzTHbt2zBIXrntrXzG,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,186141.0,1.0,5.0,loudness_normalized,0.1766606712800658
S&M,3qxKcUwH483jusPoIMzzRy,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,230630.0,0.0,10.0,loudness_normalized,0.20056092430570369
OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,162604.0,1.0,8.0,loudness_normalized,0.12221443160686518
Girls Like You,3CwBv0XDZX5OltJH89ZqcI,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,131680.0,1.0,0.0,loudness_normalized,0.18763527726122609
i'm so tired...,2avOZuWferWck2RzzMRzDO,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,153511.0,1.0,10.0,loudness_normalized,0.2042191262994238
Need You,7iVGnczsC5adNILBkkRElX,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,128858.0,0.0,6.0,loudness_normalized,0.33210377099655514
Rush By,6Yc2IrA2hqfr0pAXlGvkTL,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,144000.0,0.0,9.0,loudness_normalized,0.1353839587842575
Takeaway,6JDBHzLgjE1myBXkCujIq2,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,146250.0,0.0,10.0,loudness_normalized,0.16559461024906252
Outta My Head,42UBAdanS03f6wsVkO8PyR,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,178184.0,1.0,7.0,loudness_normalized,0.1794348077919702
Words,3I2ViVcQP1N6x4PiO7c04z,3XWqyAXlCtPmnZUJKt5ACC,Dance Music,False,125378.0,0.0,10.0,loudness_normalized,0.11059964027680394
Stolen Love,6ZW6Q3Fzt9fGzC4nbhA5pf,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,223160.0,1.0,1.0,loudness_normalized,0.2157119775630277
Old Ties and Companions,53DVsTZvB16BDP30XmfSef,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,188947.0,1.0,7.0,loudness_normalized,0.29216839923177756
Champagne,2RgQgGotMV7FJ0VGDCFHsv,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,205973.0,1.0,11.0,loudness_normalized,0.4950156997835563
Give Myself to You,6SbMrnAWXq9A0BAdhdKdCp,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,219055.0,1.0,9.0,loudness_normalized,0.1719050086882297
Wells,1WiVvolTPvAsVOd64HZi4X,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,223387.0,1.0,6.0,loudness_normalized,0.32978690973386576
Our Kingdom,1hmNibuS4toaTijZjDEtNZ,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,186973.0,1.0,5.0,loudness_normalized,0.3484437399018382
Long Time Ago,77UgjYhydyvgveLgOCRcRq,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,202387.0,1.0,10.0,loudness_normalized,0.23717342925951887
California,2i1e4VbiH770F8dD3sG3jH,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,169158.0,1.0,7.0,loudness_normalized,0.10889247934640123
Dandelion,1ruHAFkWtW6sQ3sXVNvnC3,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,190654.0,1.0,6.0,loudness_normalized,0.31975733926774985
Don't Let Me,5Vnny8AlKRnPZ3wQNouf2T,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,183851.0,1.0,2.0,loudness_normalized,0.16809438161143794
My Mind,3kxGvXqQDSOTo2KC6bEHNF,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,202215.0,1.0,11.0,loudness_normalized,0.36518001402310757
On My Way,1shDLpsNopiFi72lzxr7mI,5U2MYFAcQ3yT7XbHYgGPmb,House,True,264787.0,1.0,0.0,loudness_normalized,0.11087400542633294
Daylight,11TmWrHkxwtVcCtEdAXjJA,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,193533.0,0.0,2.0,loudness_normalized,0.2801877877023443
Feeling You,7xghXOM3CaIK6wmR0xW1XS,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,201196.0,0.0,1.0,loudness_normalized,0.2737554491967198
The Garden,1QG2YVDWSAJXxTe0sLoAe2,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,184342.0,1.0,3.0,loudness_normalized,0.30963631375179096
Henry & Pearl,72mgEDDNhgFunOAz2PGgKX,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,127200.0,1.0,11.0,loudness_normalized,0.3206718897661799
Acoustic,1kJygfS4eoVziBBI93MSYp,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,172203.0,1.0,9.0,loudness_normalized,0.31917812395207756
What I Do,4mTGhomXLeE4efEb58w2RY,3FInOSJaKv5QzLQrd3lCgA,JP,False,215517.0,0.0,5.0,loudness_normalized,0.22110782550376487
Lie with Me - EP Version,34bGkKfN3W2z2EdA4PjLFH,37i9dQZF1E4vEir6itRijY,Sons Of The East Radio,False,189067.0,1.0,1.0,loudness_normalized,0.15221168795536988
I Loved You Then (And I Love You Still),5dWTDZf56Aw4e0JGhRWma8,3FInOSJaKv5QzLQrd3lCgA,JP,False,158000.0,1.0,11.0,loudness_normalized,0.3485047099350669
